"title","year","venue","authors","type","url","abstract"
"Towards learning digital twin: case study on an anisotropic non-ideal rotor system.","2024","CoRR","Zhibo Zhou, Michael Walther, Alexander Verl","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2408-13021","In the manufacturing industry, the digital twin (DT) is becoming a central topic. It has the potential to enhance the efficiency of manufacturing machines and reduce the frequency of errors. In order to fulfill its purpose, a DT must be an exact enough replica of its corresponding physical object. Nevertheless, the physical object endures a lifelong process of degradation. As a result, the digital twin must be modified accordingly in order to satisfy the accuracy requirement. This article introduces the novel concept of""learning digital twin (LDT),""which concentrates on the temporal behavior of the physical object and highlights the digital twin's capacity for lifelong learning. The structure of a LDT is first described. Then, in-depth descriptions of various algorithms for implementing each component of a LDT are provided. The proposed LDT is validated on the simulated degradation process of an anisotropic non-ideal rotor system."
"Cloud-based evaluation platform for software-defined manufacturing: Cloud-basierte Evaluierungsplattform für Software-defined Manufacturing.","2023","Autom.","Michael Neubauer 0005, Colin Reiff, Moritz Walker, Stefan Oechsle, Armin Lechler, Alexander Verl","Journal Articles","https://dblp.org/rec/journals/at/NeubauerRWOLV23","Abstract
               Software-Defined Manufacturing (SDM) is a new paradigm for how to manufacture in the Industry 4.0 factory of the future. The approach requires a fundamental change in thinking and reinvention of central business models in production technology. This paper discusses the main challenges on the way to a software-defined factory of the future and illustrates possible solutions. An exemplary future factory is presented, in which the validation of the solutions is carried out. For this purpose, cloud-based Computerized Numerical Control (CNC) is considered as use case. Experimental results demonstrate the proof of concept and show the potential for further applications."
"Deep Learning-Based Instance Segmentation for Feature Extraction of Branched Deformable Linear Objects for Robotic Manipulation.","2023","CASE","Manuel Zürn, Annika Kienzlen, Lars Klingel, Armin Lechler, Alexander Verl, Shiyi Ren, Weiliang Xu 0001","Conference and Workshop Papers","https://dblp.org/rec/conf/case/ZurnKKLVRX23","Branched deformable linear objects, like wire harnesses, are vastly used in the electrical industry to interconnect multiple electronic components while allowing small relative motions. Their deformable nature gives them an infinite-dimensional configuration space, which is challenging for robotic manipulation and requires sensor feedback about the actual configuration. Cameras have been used before in automation attempts as sensor feedback of branched deformable linear objects. However, image processing is sensible to occlusions and unstructured environments. This paper presents a method of using deep learning-based instance segmentation networks to extract topological features like connectors, clips, branch points and overlapping points on the branched deformable linear object. The topological features originate from features that can be used for matching a stretched representation of the branched deformable linear object to its sensor representation. Our results show that the network is capable of extracting the features for different datasets with high accuracy. Furthermore, this paper evaluates the use of preliminary results in the training process to facilitate annotation by predicting the labels. For now, this paper only uses 2D images of the branched deformable linear objects. Future work will also use depth images, such that individual deformable linear object features, such as length or radius, can be extracted from the images. We anticipate the usage of wire harness automation with robotic manipulation, augmented reality support of the worker or quality control of wire harnesses."
"Digitalization and servitization of machine tools in the era of Industry 4.0.","2023","Robotics Comput. Integr. Manuf.","Chao Liu 0031, Xun Xu 0001, Robert X. Gao, Lihui Wang 0001, Alexander Verl","Journal Articles","https://dblp.org/rec/journals/rcim/LiuXGWV23",""
"Edge-Cloud Automation of Manufacturing Machines: Analysis of Potential Designs and their Impact on the Machine Performance.","2023","CASE","Marco Giani, Timur Tasci, Patrick Wiener, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/case/GianiTWV23","The migration of industrial automation systems to an edge-cloud hosted on factory premises can reduce the operation costs of a manufacturing line and increase its flexibility thanks to computation scalability and use of cloud-native operation concepts. One limiting factor in the realization of edge-cloud automation systems (ECASs) lies in its operation mode over the network. This may result in tangible delays between the industrial process and the edge-cloud. This paper analyzes how the network delay affects the process performance of an industrial machine on the base of the real-time requirements of the control functions hosted in the edge-cloud. For this purpose, two potential scenarios for the migration of the control system of a real machine to the edge-cloud are implemented. Each scenario features the offloading of more real-time critical control functions to the edge-cloud, which is then tested under increasing load on the network. The study derives classes of automation functions according to the real-time requirements of a potential offloading to the edge-cloud. Furthermore, it shows how complementary designs of an ECAS can affect the performance of the automated systems. In this sense, the results reveal that firm real-time functions can be offloaded to the edge-cloud without any significant loss of performance even if non-real-time networking components are used. On the base of these results, potentials applications domains of ECASs are discussed prospectively and future work is proposed."
"Maintenance Automation: Methods for Robotics Manipulation Planning and Execution.","2023","IEEE Trans Autom. Sci. Eng.","Christian Friedrich, Ralf Gulde, Armin Lechler, Alexander Verl","Journal Articles","https://dblp.org/rec/journals/tase/FriedrichGLV23",""
"Reflection-based Prototyping Framework for OPC UA Servers for Companion Specifications.","2023","ICIT","Moritz Walker, Christian von Arnim, Michael Neubauer 0005, Armin Lechler, Oliver Riedel, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/icit2/WalkerA0LRV23",""
"Safeguarded Continuous Deployment of Control Containers through Real-Time Simulation.","2023","ETFA","Moritz Walker, Lars Klingel, Stefan Oechsle, Michael Neubauer 0005, Armin Lechler, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/etfa/WalkerKONLV23",""
"Simulation-Based Predictive Real-Time Collision Avoidance for Automated Production Systems.","2023","CASE","Lars Klingel, Alexander Heine, Steven Acher, Niklas Dausend, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/case/KlingelHADV23","The usage of simulation technology is deeply established in the development and commissioning of automated production systems. Impending collisions of moving kinematics, such as robots, can therefore already be detected with the help of simulations before the production system goes into operation. However, changes in the control software of production systems that occur in the operating phase are often not secured, which entails risk, especially in the age of cyber-physical and adaptive production systems. This work presents a predictive simulation-based approach for the online collision avoidance of automated production systems by enabling virtual commissioning simulations for the application in the operating phase. This allows a cost-efficient way to achieve the safe operation of production systems without the need of additional configurations and sensors."
"Towards an Implementation of Simulation Based Digital Twins in Cyber-Physical Production Systems Environments.","2023","ETFA","Shan Fur, Samed Ajdinovic, Armin Lechler, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/etfa/FurALV23","The increasing digitization of the manufacturing industry offers a wide range of opportunities for the effective use of production data, which can lead to significant time and cost savings. One promising approach is the use of synchronous simulations during the actual operation of cyber-physical production systems (CPPS) to provide valuable insights into possible performance improvements and at the same time reduce the risk of costly downtime. This paper presents a novel concept that enables structured storage of CPPS production data as part of a digital twin that serves as a virtual replica of the physical production environment. In particular, this approach is based on the Asset Administration Shell (AAS), which provides a comprehensive framework for the management of production data and allows for a seamless integration with simulation models. Storing production data in a structured and standardized format can make data queries efficient, facilitate data processing, and provide a solid foundation for simulation model development, calibration, and validation. These simulation models can then be used to identify potential process improvements and test different scenarios, minimizing the risk of disruption to actual production."
"A Single-Trim Frequency Reference System With 0.7 ppm/°C From -63 °C to 165 °C Consuming 210 μW at 70 MHz.","2023","IEEE J. Solid State Circuits","Alexander S. Delke, Thomas J. Hoen, Anne-Johan Annema, Yanyu Jin, Jos Verlinden, Bram Nauta","Journal Articles","https://dblp.org/rec/journals/jssc/DelkeHAJVN23","This article presents a frequency reference system that combines high frequency accuracy and low power consumption using a single-point temperature trim and batch calibration. The system is intended as a low-cost fully integrated crystal oscillator replacement. In this system, the oscillation frequency of a power-efficient, but process, voltage, temperature (PVT) and lifetime (L)-sensitive current-controlled ring oscillator (CCO) is periodically (re)calibrated by the well-behaved frequency stability of an untuned LC –based Colpitts oscillator (LCO), which is optimized for stability over PVT variations and lifetime (PVTL). During the single-point room temperature factory trim, the frequency of the LCO is determined and the result is digitally stored. An on-chip calibration engine tunes the CCO to the target frequency based on the LCO frequency, temperature sensor information, and digitally stored trimming information, thus effectively improving the frequency stability of the ring oscillator. The relatively high-power LCO is heavily duty-cycled to minimize the overall power consumption. A prototype fabricated in a 0.13- $\mu \text{m}$ high-voltage (HV) CMOS SOI process and assembled in a plastic package demonstrates an inaccuracy lower than ±93 ppm over a temperature range from −63 °C to 165 °C across 18 samples. The presented frequency reference system, including on-chip voltage regulators and a temperature sensor, occupies a chip area of 0.69 mm2 and consumes about 64 $\mu \text{A}$ from a single 3.3-V supply. The frequency error due to supply variation is roughly 92 ppm/V. The mean frequency shift due to aging, measured before and after a six-day storage bake at 175 °C, is only 52 ppm."
"A Virtual Reality Simulator for Timber Fabrication Tasks Using Industrial Robotic Arms.","2023","MuC","Eric Bossecker, Aimée Sousa Calepso, Benjamin Kaiser, Alexander Verl, Michael Sedlmair","Conference and Workshop Papers","https://dblp.org/rec/conf/mc/BosseckerCKVS23","Virtual Reality (VR) simulators are well known applications for immersive spaces. When it comes to Human-Robot Collaboration(HRC), training and safety are important aspects that can be supported by simulators. In this demo, we propose a workflow between ROS and a VR application that allows the use of real robot programming plans to control the robot’s digital twin. We also provide the results of a short evaluation that was done with 6 experts, where they provided insights for future improvement and use cases. Our demo is the first step towards a full integrated system where path planning and fabrication steps can be tested with users without any of the risk and cost that are involved when using real industrial robots."
"Co-Design of Structural Timber Components Through Automated Model Generation for Manufacturing Simulation of Reconfigurable Manufacturing Systems.","2023","M2VIP","Benjamin Kaiser, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/m2vip/KaiserV23","Manufacturing of products with high variability and small batch sizes, such as prefabricated timber building components, presents significant manufacturing challenges. In urban areas, the construction industry's relatively low productivity, coupled with rising demand for affordable housing and irregularly shaped spaces, calls for novel and innovative construction technologies. The method of computational design shows promise as a solution, allowing unique, optimized structures composed of individual components, departing from conventional modular construction. Automated prefabrication of these building components enhances construction productivity. Reconfigurable manufacturing systems offer a practical solution for addressing building component variations and changing project requirements, requiring frequent system re-configuration. The co-design process concurrently optimizes building components and manufacturing systems to ensure manufacturability and structural optimization through iterative design, validated by simulation. However, manual simulation implementation and validation for component manufacturability is time-consuming and error-prone, especially considering the numerous iterations and layout variants involved in the co-design process. This paper proposes a method for automatically generating and conducting simulations to check the manufacturability of building elements to enable co-design. The proposed method uses AutomationML as a modeling language for describing the manufacturing system and building components. We conduct several simulations with parametrically generated timber shell elements to validate the proposed method."
"Cornuspline Path Planning Algorithm for the Fabrication of Coreless Wound Fiber-Polymer Composite Structures.","2023","IECON","Timo König, Alexander Verl, Armin Lechler","Conference and Workshop Papers","https://dblp.org/rec/conf/iecon/KonigVL23",""
"Decentralized Motion Control for a Novel Planar Motor Intralogistics System.","2023","ISIE","Lukas Steinle, Nico Helfesrieder, Armin Lechler, Alexander Verl, Ali Montazeri, Jinfan Wang","Conference and Workshop Papers","https://dblp.org/rec/conf/isie/SteinleHLVMW23","Modern production environments place high demands on the logistics systems that are used. High flexibility and high throughput are expected, combined with high availability and efficient operation. To meet these requirements, this paper presents a novel intralogistics system based on the functionality of a planar motor. Following the operating principle of a moving stator, the vehicles are entirely passive and the hardware for the generation of motion is integrated into the floor. This is achieved in the form of compact, decentrally interconnected floor units, several of which are simultaneously involved in a motion. In order to control this system with satisfactory reliability and performance, the theoretical foundations for a proper understanding of the system are examined before a system model is derived and parameterized through measurements. On this basis a specifically designed motion control system is developed, that features precise planar movement, decentralized computation and compensation of position dependent characteristics. Thereafter, a method for model-based parameterization is outlined, that takes into account robustness against disturbances and parameter variations. Finally, the developed approach is implemented on the actual hardware and validated in experimental investigations in terms of path accuracy."
"Evaluation of Isolation and Communication Mechanisms for Real-Time Containers.","2023","ISIE","Moritz Walker, Marc Fischer, Armin Lechler, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/isie/WalkerFLV23","The use of lightweight methods for virtualization has potential for control technology, such as increased update rates and an extension of control systems with value-added services. A programmable logic controller (PLC) is no longer a closed system but extensively offers interfaces to the outside. The trends towards decentralization, highly flexible systems, and a flattening of the automation pyramid create new requirements that classic control architectures need to meet. In this context, a high degree of integration between components with simultaneous temporal and spatial isolation is crucial. This paper addresses the conception of an isolation mechanism for the extension of the control functionality by value-added services. The basis for this is a combination of a partitioning hypervisor and software containers, which was chosen based on an evaluation of current isolation mechanisms for container solutions. Different messaging-based approaches with a common API for communication between components are developed and evaluated."
"Isolating Shared Resources for Time-Triggered Networking of Containerized Applications.","2023","M2VIP","Christian von Arnim, Moritz Walker, Armin Lechler, Oliver Riedel, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/m2vip/ArnimWLRV23","Multiple real-time applications can share a real-time network using the Time Division Multiple Access (TDMA) scheme. For TDMA to be effective, each real-time application respects or is forced to respect its assigned network access slots. Container-based virtualization is one way of using common hardware for real-time applications. However, while methods for time isolation of computing resources such as CPU, memory bandwidth, and cache are available, there is still a lack of mechanisms for node-level network access isolation of multiple containers sharing a TDMA-based real-time network. This work qualitatively and quantitatively compares five approaches for achieving shared network resources for time-triggered real-time applications using prototypical implementations. Approaches compared include mandatory access control, proxying, iptables, extended Berkeley packet filtering, and virtualized process sand-boxing."
"Requirements and Challenges in the Configuration of a Real-Time Node for OPC UA Publish-Subscribe Communication.","2023","M2VIP","Rebekka Neumann, Christian von Arnim, Michael Neubauer 0005, Armin Lechler, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/m2vip/NeumannANLV23",""
"Selbstlernendes Bildverarbeitungssystem zur Ermittlung von Qualitätskennzahlen bei der additiven Materialextrusion.","2023","","Alexander Oleff","Books and Theses","https://dblp.org/rec/phd/dnb/OleffB23","Die fortschreitende Industrialisierung der additiven Fertigung im Bereich der Materialextrusion erfordert Werkzeuge zur Erfassung von Zustandsdaten sowie zur formalisierten Bewertung von Prozessqualitäten. Jedoch sind aktuelle Ansätze zur Prozessüberwachung im Hinblick auf die erforderliche Flexibilität und die Fähigkeiten zur Interpretation von Prozessdaten nicht aus-reichend. Daher wird in der vorliegenden Arbeit untersucht, inwieweit auf der Basis von selbst-lernenden Bildverarbeitungsverfahren zur schichtweisen Anomalieerkennung sowie einer Aus-wertung der digitalen Bauteilinformationen Qualitätskennzahlen für die Materialextrusion abgeleitet werden können. Hierzu werden die optischen Eigenschaften von Schichtoberflächen analysiert und darauf auf-bauend ein Bildverarbeitungssystem entwickelt. Um digitale Bauteilinformationen in die Bild-verarbeitung einzubeziehen, wird das NC-Programm zur Anlagensteuerung ausgewertet. Des Weiteren werden verschiedene Schichtbereiche in Segmentierungsschritten erkannt, kenn-zeichnende Merkmalsvektoren für Schichtoberflächen abgeleitet und unüberwachte maschi-nelle Lernverfahren zur Detektion von Unvollkommenheiten eingesetzt. Darauf aufbauend werden Qualitätskennzahlen für die Fläche und die Anzahl von Schichtunvollkommenheiten ermittelt. Die Evaluation des Bildverarbeitungssystems anhand eines praxisnahen Daten-satzes zeigt, dass Beleuchtungseinflüsse signifikant sind und zum Teil in einem Modell abge-bildet werden können. Zudem werden in der Fertigungspraxis auftretende Unsicherheiten von digitalen Bauteilinformationen quantifiziert. Anhand einer empirischen Feldstudie wird darüber hinaus ein Vorschlag für Güteklassen abgeleitet."
"Topology Matching of Branched Deformable Linear Objects.","2023","ICRA","Manuel Zürn, Markus Wnuk, Armin Lechler, Alexander Verl","Conference and Workshop Papers","https://dblp.org/rec/conf/icra/ZurnWLV23","This paper presents a new method for correspondence estimation between a previously known topology of a branched deformable linear object and an image representation from a 3D stereo camera. Although frequently encountered in production, robotic deformable linear object manipulation still lacks reliable sensor feedback. Especially for branched deformable linear objects, such as wire harnesses, correspondence estimation is very challenging. Due to their flexible nature, they have an infinite-dimensional configuration space, such that visual appearances of the same object can vary strongly. Knowing the correspondence is vital for various applications, e.g., estimating valid grasping positions for robotic wire routing or augmented reality support for workers. Therefore, this paper presents a method for matching the topology of a branched deformable linear object to camera sensor data. Asymmetries in the wire harness design reduce the solution space by comparing the known topology of a model to the topology extracted from sensor data. The problem of finding the most likely solution to the matching problem requires features extracted from camera images. These features are used to construct a graph-based topology representation, which can then be matched to a graph-based topology representation of the known branched deformable linear object. The presented method is evaluated using multiple different non-overlapping configurations of a wire harness, showing the effectiveness of a graph-based segment matching approach."
